Date,Vendor,Product,Brand,Price,Grams,Price Per 100g
3/13/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/13/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/13/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/13/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/14/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/14/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/14/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/14/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/14/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/15/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/15/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/15/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/15/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/15/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/15/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/16/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/16/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/16/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/16/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/17/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/17/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/17/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/17/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/18/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/18/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/18/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/18/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/18/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/19/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/19/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/19/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/19/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/19/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/20/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/20/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/20/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/20/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
3/20/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
3/21/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
3/21/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/21/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/21/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/21/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/22/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/22/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/22/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/22/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/23/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
3/23/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/23/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/23/2024,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
3/23/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/23/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/24/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
3/24/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/24/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/24/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/25/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
3/25/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/25/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/25/2024,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
3/25/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/25/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/26/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
3/26/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/26/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/26/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/26/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/27/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
3/27/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/27/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/28/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/28/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/28/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/28/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/29/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/29/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/29/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/29/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/29/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/29/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/30/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/30/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/30/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
3/31/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
3/31/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/31/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/31/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
3/31/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/1/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/1/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/1/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/1/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/2/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/2/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/2/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/2/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/3/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/3/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/3/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/3/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/3/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/4/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/4/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/4/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/4/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/4/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/5/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/5/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/5/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/5/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/6/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/6/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/6/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/7/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/7/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/7/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/8/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/8/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/8/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/9/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/9/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/9/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/9/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/10/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/10/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/10/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/11/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/11/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/11/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/12/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/12/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/12/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/13/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/13/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/13/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/14/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/15/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/15/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/15/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/16/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/16/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/16/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/17/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/17/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/17/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/17/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/18/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
4/18/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/18/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/18/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/19/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
4/19/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/19/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/20/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
4/20/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/20/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/21/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
4/21/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/21/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/22/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
4/23/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
4/23/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/24/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
4/24/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
4/24/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
4/25/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/25/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
4/25/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
4/26/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/26/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
4/26/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
4/26/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
4/27/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/27/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
4/27/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
4/28/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/28/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
4/28/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
4/28/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
4/29/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/29/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
4/29/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
4/30/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
4/30/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
4/30/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
5/1/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/1/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
5/1/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
5/2/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/2/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/2/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/2/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/3/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/3/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/3/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/4/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/4/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/4/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/5/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/5/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/5/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/6/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/6/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/6/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/7/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/7/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/7/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/8/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/8/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/8/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/9/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/9/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.79,500,0.758
5/9/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.79,500,0.758
5/10/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/10/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.79,500,0.758
5/10/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.79,500,0.758
5/11/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/11/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.79,500,0.758
5/11/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.79,500,0.758
5/12/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/12/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.79,500,0.758
5/12/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.79,500,0.758
5/13/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/13/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.79,500,0.758
5/13/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.79,500,0.758
5/14/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/14/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.79,500,0.758
5/14/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.79,500,0.758
5/15/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/15/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.79,500,0.758
5/15/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.79,500,0.758
5/15/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.79,500,0.758
5/16/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/16/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/16/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/16/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/16/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/17/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/17/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/17/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/18/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/18/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/18/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/18/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/18/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/19/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/19/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/20/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/20/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/20/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/20/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/21/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/21/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/21/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/22/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/22/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/22/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/22/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/23/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/23/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/23/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/23/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/23/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/24/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/24/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/24/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/24/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/25/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/25/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/25/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/25/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/25/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/25/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/26/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/26/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/26/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/26/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/27/2024,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
5/27/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
5/27/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/27/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/27/2024,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
5/27/2024,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
