Date,Vendor,Product,Brand,Price,Grams,Price Per 100g
2024-05-30,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-05-30,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-05-30,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-05-31,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-05-31,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-05-31,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-05-31,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-01,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-01,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-01,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-01,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-02,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-02,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-02,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-03,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-03,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-03,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-03,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-04,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-04,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-04,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-04,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-05,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-05,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-05,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-05,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-06,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-06,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-06,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-07,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-07,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-07,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-08,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-08,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-08,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-09,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-09,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-09,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-09,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-10,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-10,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-10,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-10,Walmart,"Rudolphâ€™s Bavarian Premium Sandwich Sourdough Bread, 500 g",Rudolphâ€™s,3.97,500,0.794
2024-06-11,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-11,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-12,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-13,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-14,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-15,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-16,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-17,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-18,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-19,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-20,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-21,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-22,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-23,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-24,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-25,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-26,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-27,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-28,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-29,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-30,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-07-01,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-07-02,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-07-03,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-07-04,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-07-05,Voila,Longo's Sourdough Boule 540 g,https://voila.ca/products?sortBy=nameAscending&sublocationId=2c191e43-34de-45a1-a32b-b3668dcfff2d,4.99,540,0.924074074
2024-06-11,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-12,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-13,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-14,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-15,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-16,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-17,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-18,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-19,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-22,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-23,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-24,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-25,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-26,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-27,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-28,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-29,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-30,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-07-01,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-07-02,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-07-03,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-07-04,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-07-05,Loblaws,Deli Sourdough Bread,Schar,8.99,240,3.745833333
2024-06-11,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
2024-06-11,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
2024-06-11,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-11,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
2024-06-11,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
2024-06-11,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-11,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
2024-06-11,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
2024-06-12,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-12,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,2.69,500,0.538
2024-06-12,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,2.69,500,0.538
2024-06-13,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-13,Metro,"White Sourdough Bread, Artesano",Villaggio,3.49,540,0.646296296
2024-06-13,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
2024-06-13,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-13,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-13,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-14,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-14,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
2024-06-14,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-14,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-14,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-15,Metro,"White Sourdough Bread, Artesano",Villaggio,3.49,540,0.646296296
2024-06-15,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
2024-06-15,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-15,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-15,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-16,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
2024-06-16,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
2024-06-16,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-17,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
2024-06-17,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-17,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-17,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-17,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-17,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-18,Metro,"White Sourdough Bread, Artesano",Villaggio,3.49,540,0.646296296
2024-06-18,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
2024-06-18,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
2024-06-18,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-18,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-19,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,4.99,550,0.907272727
2024-06-19,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-19,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-20,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
2024-06-20,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-20,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-20,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-20,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-20,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
2024-06-20,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-21,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-21,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-21,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-21,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-22,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-22,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-22,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-22,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-23,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-23,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-23,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
2024-06-23,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-23,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-23,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-23,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-24,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-24,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-24,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-25,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-25,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-25,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-26,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-26,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-26,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-26,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
2024-06-27,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-28,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-28,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-28,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-28,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-29,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-29,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-29,Metro,"White Sourdough Bread, Artesano",Villaggio,3.49,540,0.646296296
2024-06-29,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-30,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-30,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-06-30,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-30,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-06-30,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-01,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-01,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-01,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-07-01,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-07-01,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-07-02,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-07-02,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-02,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-07-02,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-03,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-07-03,Metro,"White Sourdough Bread, Artesano",Villaggio,3.49,540,0.646296296
2024-07-03,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-07-03,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-03,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-03,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-07-04,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-04,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-07-04,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-07-04,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-05,Metro,San Francisco-Style Sourdough Bread,Stonemill Bakehouse,5.69,550,1.034545455
2024-07-05,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-07-05,Metro,"White Sourdough Bread, Artesano",Villaggio,4.29,540,0.794444444
2024-07-05,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-05,Metro,San Francisco Style Sourdough Bread,Front Street Bakery,3.99,500,0.798
2024-07-05,Metro,San Francisco Style Sourdough Bread Sliced,Front Street Bakery,3.99,500,0.798
2024-06-10,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-10,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-10,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-11,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-11,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-11,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-11,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-12,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-12,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-12,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-12,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-12,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,5.47,585,0.935042735
2024-06-12,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-13,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-13,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-13,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-14,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-14,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-14,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-15,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-15,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-15,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-15,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-16,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-16,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-16,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-17,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-17,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-17,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-18,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-18,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-18,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-19,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-19,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-19,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-20,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-20,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-20,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-20,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-20,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
2024-06-20,Walmart,"Portofino Sourdough Artisan Loaf, 585 g",Portofino,4.97,585,0.84957265
2024-06-20,Walmart,"Your Fresh Market Sourdough Boule, 550 g",Your Fresh Market,3.47,550,0.630909091
2024-06-21,Walmart,"La Baguetterie Sliced Sourdough Miche, 800 g",La Baguetterie,4.79,800,0.59875
